"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.682375646E0,-3.750000000E-1,1.541250038E1,-3.562500000E1,3.881786210E1
3.702376280E0,-2.062500119E-1,1.528125095E1,-3.551250076E1,3.866130986E1
3.722372325E0,-3.937500119E-1,1.533750057E1,-3.540000153E1,3.858178419E1
3.742376425E0,-1.125000045E-1,1.520625019E1,-3.510000229E1,3.825248831E1
3.762375796E0,-2.062500119E-1,1.537500095E1,-3.594375229E1,3.909458431E1
3.782371281E0,-3.937500119E-1,1.524375057E1,-3.519375229E1,3.835527566E1
3.802374915E0,-3.000000119E-1,1.526250076E1,-3.530625153E1,3.846511831E1
3.822373649E0,-2.250000089E-1,1.511250019E1,-3.530625153E1,3.840533405E1
3.842379787E0,-3.750000000E-1,1.550625038E1,-3.583125305E1,3.904437375E1
3.862380408E0,-3.562500179E-1,1.558125019E1,-3.551250076E1,3.878195433E1
3.882376886E0,-2.812500000E-1,1.541250038E1,-3.510000229E1,3.833581133E1
3.902381040E0,-6.187500358E-1,1.505625057E1,-3.549375153E1,3.856008208E1
3.922380183E0,-2.812500000E-1,1.543125057E1,-3.519375229E1,3.842919198E1
3.942375485E0,-2.062500119E-1,1.530000019E1,-3.603750229E1,3.915142547E1
3.962378872E0,-3.937500119E-1,1.531875038E1,-3.519375229E1,3.838514495E1
3.982377422E0,7.500000298E-2,1.533750057E1,-3.573750305E1,3.888976309E1
4.002372204E0,-1.125000045E-1,1.531875038E1,-3.603750229E1,3.915837510E1
4.022375457E0,-4.125000238E-1,1.516875076E1,-3.551250076E1,3.861863367E1
4.042374045E0,-9.375000000E-2,1.546875095E1,-3.573750305E1,3.894175355E1
4.062369045E0,-2.625000179E-1,1.567500019E1,-3.521250153E1,3.854471171E1
4.082372411E0,-4.125000238E-1,1.526250076E1,-3.613125229E1,3.922475593E1
4.102371331E0,-2.812500000E-1,1.543125057E1,-3.551250076E1,3.872131592E1
4.122376201E0,-3.937500119E-1,1.533750057E1,-3.551250076E1,3.868503164E1
4.142376161E0,-5.062500238E-1,1.524375057E1,-3.560625076E1,3.873542712E1
4.162372005E0,-7.312500477E-1,1.496250057E1,-3.558750153E1,3.861193358E1
4.182376095E0,-1.312500089E-1,1.513125038E1,-3.551250076E1,3.860193875E1
4.202375327E0,-1.312500089E-1,1.513125038E1,-3.519375229E1,3.830890451E1
4.222371746E0,-2.250000089E-1,1.518750095E1,-3.530625153E1,3.843490870E1
4.242376117E0,-5.062500238E-1,1.515000057E1,-3.549375153E1,3.859514482E1
4.262375573E0,-4.125000238E-1,1.516875076E1,-3.519375229E1,3.832572708E1
4.282370798E0,-4.125000238E-1,1.516875076E1,-3.540000153E1,3.851520822E1
4.302374345E0,-2.812500000E-1,1.543125057E1,-3.530625153E1,3.853224614E1
4.322373126E0,-1.875000000E-1,1.552500057E1,-3.562500000E1,3.886131012E1
4.342379497E0,-1.312500089E-1,1.513125038E1,-3.562500000E1,3.870545943E1
4.362380339E0,-1.312500089E-1,1.513125038E1,-3.571875000E1,3.879176544E1
4.382376881E0,-4.312500060E-1,1.501875019E1,-3.571875000E1,3.875019917E1
4.402381288E0,-5.812500119E-1,1.539375019E1,-3.581250000E1,3.898513246E1
4.422380317E0,-3.937500119E-1,1.526250076E1,-3.560625076E1,3.874150309E1
4.442375567E0,-2.812500000E-1,1.543125057E1,-3.541875076E1,3.863535300E1
4.462378773E0,-4.312500060E-1,1.509375095E1,-3.560625076E1,3.867573384E1
4.482377464E0,-1.125000045E-1,1.530000019E1,-3.541875076E1,3.858225716E1
4.502383383E0,-1.312500089E-1,1.513125038E1,-3.571875000E1,3.879176544E1
4.522384263E0,-4.312500060E-1,1.501875019E1,-3.601875305E1,3.902690617E1
4.542380568E0,-2.812500000E-1,1.543125057E1,-3.562500000E1,3.882451829E1
4.562373607E0,-3.000000119E-1,1.535625076E1,-3.540000153E1,3.858839911E1
4.582375308E0,-3.750000000E-1,1.543125057E1,-3.583125305E1,3.901464872E1
4.602372791E0,-4.875000119E-1,1.539375019E1,-3.530625153E1,3.851930163E1
4.622378180E0,-3.937500119E-1,1.531875038E1,-3.510000229E1,3.829920773E1
4.642376841E0,-1.312500089E-1,1.503750038E1,-3.530625153E1,3.837544842E1
4.662372339E0,-3.937500119E-1,1.524375057E1,-3.530625153E1,3.845852789E1
4.682375977E0,-5.062500238E-1,1.515000057E1,-3.508125305E1,3.821613693E1
4.702375155E0,7.500000298E-2,1.531875038E1,-3.510000229E1,3.829725707E1
4.722373542E0,-3.750000000E-1,1.541250038E1,-3.551250076E1,3.871464198E1
4.742377212E0,-3.562500179E-1,1.558125019E1,-3.571875000E1,3.897090419E1
4.762376009E0,-3.000000119E-1,1.526250076E1,-3.540000153E1,3.855118724E1
4.782370915E0,-3.562500179E-1,1.485000038E1,-3.549375153E1,3.847669194E1
4.802374516E0,-3.000000119E-1,1.526250076E1,-3.519375229E1,3.836188381E1
4.822373339E0,-1.875000075E-2,1.522500038E1,-3.562500000E1,3.874198773E1
4.842379496E0,-1.312500089E-1,1.522500038E1,-3.583125305E1,3.893194779E1
4.862380355E0,-3.937500119E-1,1.533750057E1,-3.560625076E1,3.877111110E1
4.882376826E0,-2.250000089E-1,1.511250019E1,-3.540000153E1,3.849153667E1
4.902381104E0,-2.250000089E-1,1.520625019E1,-3.562500000E1,3.873527197E1
4.922380265E0,-2.062500119E-1,1.528125095E1,-3.530625153E1,3.847194519E1
4.942375411E0,-7.500000298E-2,1.563750076E1,-3.594375229E1,3.919809158E1
4.962378988E0,-1.875000000E-1,1.535625076E1,-3.489375305E1,3.812379304E1
4.982377541E0,-5.062500238E-1,1.516875076E1,-3.571875000E1,3.880948841E1
5.002372259E0,-4.125000238E-1,1.516875076E1,-3.560625076E1,3.870486080E1
5.022375625E0,-4.875000119E-1,1.539375019E1,-3.530625153E1,3.851930163E1
5.042374277E0,-3.000000119E-1,1.528125095E1,-3.583125305E1,3.895491402E1
5.062369168E0,-3.000000119E-1,1.528125095E1,-3.583125305E1,3.895491402E1
5.082372574E0,-1.875000000E-1,1.545000076E1,-3.562500000E1,3.883140874E1
5.102371213E0,-3.937500119E-1,1.533750057E1,-3.560625076E1,3.877111110E1
5.122377587E0,-5.812500119E-1,1.530000019E1,-3.560625076E1,3.875865001E1
5.142378383E0,-2.062500119E-1,1.526250076E1,-3.498750305E1,3.817213432E1
5.162373510E0,-3.187500238E-1,1.509375095E1,-3.551250076E1,3.858834837E1
5.182377152E0,-9.375000000E-2,1.539375019E1,-3.573750305E1,3.891202203E1
5.202375919E0,-4.875000119E-1,1.531875038E1,-3.583125305E1,3.897153403E1
5.222370950E0,-2.062500119E-1,1.535625076E1,-3.541875076E1,3.860498520E1
5.242374011E0,-6.000000238E-1,1.515000057E1,-3.560625076E1,3.869996913E1
5.262373643E0,-2.250000089E-1,1.520625019E1,-3.571875000E1,3.882151171E1
5.282369562E0,-1.125000045E-1,1.530000019E1,-3.541875076E1,3.858225716E1
5.302373481E0,-3.000000119E-1,1.528125095E1,-3.571875000E1,3.885145727E1
5.322372744E0,-2.250000089E-1,1.520625019E1,-3.562500000E1,3.873527197E1
5.342379355E0,-6.750000119E-1,1.537500095E1,-3.549375153E1,3.868659557E1
