"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.126222113E0,-2.437500060E-1,1.445625019E1,-3.401250076E1,3.695798685E1
2.146222778E0,-2.250000089E-1,1.464375019E1,-3.453750229E1,3.751438536E1
2.166219033E0,-3.187500238E-1,1.462500095E1,-3.412500000E1,3.712826254E1
2.186223311E0,-3.375000060E-1,1.453125095E1,-3.421875000E1,3.717786992E1
2.206220912E0,-2.437500060E-1,1.445625019E1,-3.401250076E1,3.695798685E1
2.226215239E0,5.625000224E-2,1.451250076E1,-3.423750305E1,3.718632084E1
2.246218451E0,-3.375000060E-1,1.455000019E1,-3.444375229E1,3.739235862E1
2.266216870E0,-2.250000089E-1,1.464375019E1,-3.433125305E1,3.732458949E1
2.286211835E0,-2.625000179E-1,1.430625057E1,-3.412500000E1,3.700342331E1
2.306215942E0,-3.187500238E-1,1.462500095E1,-3.444375229E1,3.742144206E1
2.326215530E0,-2.250000089E-1,1.455000019E1,-3.421875000E1,3.718435131E1
2.346222317E0,3.750000149E-2,1.443750095E1,-3.465000153E1,3.753752051E1
2.366223453E0,3.750000149E-2,1.443750095E1,-3.433125305E1,3.724349307E1
2.386219985E0,-2.437500060E-1,1.447500038E1,-3.444375229E1,3.736250958E1
2.406224529E0,-5.625000224E-2,1.441875076E1,-3.401250076E1,3.694257362E1
2.426223911E0,-2.437500060E-1,1.447500038E1,-3.444375229E1,3.736250958E1
2.446219164E0,-1.312500089E-1,1.456875038E1,-3.423750305E1,3.720849808E1
2.466222718E0,3.750000149E-2,1.443750095E1,-3.412500000E1,3.705345416E1
2.486221384E0,-2.437500060E-1,1.438125038E1,-3.401250076E1,3.692871491E1
2.506216370E0,-2.625000179E-1,1.432500076E1,-3.474375153E1,3.758194810E1
2.526219677E0,-5.625000224E-2,1.449375057E1,-3.423750305E1,3.717900732E1
2.546218338E0,-2.250000089E-1,1.456875038E1,-3.453750229E1,3.748517276E1
2.566213149E0,-3.187500238E-1,1.462500095E1,-3.412500000E1,3.712826254E1
2.586216692E0,-3.000000119E-1,1.479375076E1,-3.433125305E1,3.738422124E1
2.606215310E0,-3.750000149E-2,1.458750057E1,-3.465000153E1,3.759546761E1
2.626221678E0,-1.312500089E-1,1.456875038E1,-3.444375229E1,3.739836609E1
2.646222473E0,3.750000149E-2,1.443750095E1,-3.444375229E1,3.734722094E1
2.666218940E0,-3.750000149E-2,1.458750057E1,-3.433125305E1,3.730189694E1
2.686223268E0,-4.125000238E-1,1.460625076E1,-3.453750229E1,3.750135707E1
2.706222641E0,-3.187500238E-1,1.470000076E1,-3.433125305E1,3.734737688E1
2.726216162E0,-1.312500089E-1,1.464375019E1,-3.433125305E1,3.732414208E1
2.746218924E0,-2.250000089E-1,1.455000019E1,-3.433125305E1,3.728790778E1
2.766217208E0,-7.500000298E-2,1.434375095E1,-3.423750305E1,3.712082208E1
2.786223015E0,-3.375000060E-1,1.445625019E1,-3.412500000E1,3.706228138E1
2.806224026E0,3.750000149E-2,1.443750095E1,-3.433125305E1,3.724349307E1
2.826221389E0,-2.250000089E-1,1.464375019E1,-3.465000153E1,3.761798307E1
2.846215041E0,-7.500000298E-2,1.434375095E1,-3.433125305E1,3.720730778E1
2.866217466E0,-2.437500060E-1,1.447500038E1,-3.444375229E1,3.736250958E1
2.886215284E0,-6.375000477E-1,1.432500076E1,-3.399375153E1,3.689427050E1
2.906220908E0,-4.500000179E-1,1.434375095E1,-3.401250076E1,3.691606560E1
2.926221368E0,5.625000224E-2,1.451250076E1,-3.403125000E1,3.699651090E1
2.946217570E0,-1.312500089E-1,1.456875038E1,-3.433125305E1,3.729478047E1
2.966221725E0,-3.750000149E-2,1.458750057E1,-3.423750305E1,3.721563105E1
2.986220889E0,7.500000298E-2,1.468125057E1,-3.423750305E1,3.725253493E1
3.006216175E0,-2.437500060E-1,1.445625019E1,-3.401250076E1,3.695798685E1
3.026219768E0,-3.562500179E-1,1.438125038E1,-3.453750229E1,3.741371862E1
3.046218584E0,-1.125000045E-1,1.473750019E1,-3.435000229E1,3.737819184E1
3.066213452E0,-2.437500060E-1,1.438125038E1,-3.401250076E1,3.692871491E1
3.086216919E0,-2.812500000E-1,1.423125076E1,-3.463125229E1,3.744237219E1
3.106215671E0,-2.250000089E-1,1.464375019E1,-3.433125305E1,3.732458949E1
3.126222002E0,1.687500030E-1,1.468125057E1,-3.403125000E1,3.706337237E1
3.146222815E0,-5.250000358E-1,1.451250076E1,-3.410625076E1,3.706918727E1
3.166219237E0,-3.375000060E-1,1.445625019E1,-3.401250076E1,3.695872406E1
3.186223488E0,-2.250000089E-1,1.455000019E1,-3.433125305E1,3.728790778E1
3.206222684E0,-1.875000075E-2,1.466250038E1,-3.423750305E1,3.724507866E1
3.226217963E0,-3.562500179E-1,1.438125038E1,-3.421875000E1,3.711967306E1
3.246220272E0,-2.250000089E-1,1.455000019E1,-3.421875000E1,3.718435131E1
3.266218287E0,-2.250000089E-1,1.455000019E1,-3.380625153E1,3.680510525E1
3.286212332E0,-2.437500060E-1,1.447500038E1,-3.444375229E1,3.736250958E1
3.306215253E0,-1.500000060E-1,1.449375057E1,-3.465000153E1,3.755947166E1
3.326214885E0,-3.375000060E-1,1.443750095E1,-3.390000153E1,3.684786891E1
3.346210497E0,-1.312500089E-1,1.462500095E1,-3.360000229E1,3.664516385E1
3.366214381E0,-1.875000075E-2,1.483125019E1,-3.444375229E1,3.750117872E1
3.386213534E0,-1.500000060E-1,1.449375057E1,-3.433125305E1,3.726561742E1
3.406220079E0,-3.187500238E-1,1.462500095E1,-3.465000153E1,3.761136610E1
3.426221210E0,-3.375000060E-1,1.453125095E1,-3.421875000E1,3.717786992E1
