"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.336031700E0,1.312500089E-1,1.633125114E1,-3.451875305E1,3.818731861E1
3.356032264E0,1.312500089E-1,1.642500114E1,-3.451875305E1,3.822750582E1
3.376028929E0,1.125000045E-1,1.625625038E1,-3.442500305E1,3.807045006E1
3.396033289E0,-3.750000149E-2,1.655625153E1,-3.483750153E1,3.857152296E1
3.416032643E0,1.875000075E-2,1.631250000E1,-3.442500305E1,3.809434135E1
3.436027631E0,2.250000089E-1,1.636875153E1,-3.495000076E1,3.859390114E1
3.456031267E0,-1.875000075E-2,1.599375057E1,-3.481875229E1,3.831639231E1
3.476030269E0,-1.687500030E-1,1.621875000E1,-3.461250305E1,3.822435998E1
3.496025381E0,3.750000149E-2,1.638750076E1,-3.420000076E1,3.792349720E1
3.516016864E0,3.750000149E-2,1.648125076E1,-3.442500305E1,3.816692112E1
3.536018284E0,2.250000089E-1,1.644375038E1,-3.495000076E1,3.862576996E1
3.556027223E0,1.312500089E-1,1.651875114E1,-3.515625000E1,3.884389630E1
3.576029926E0,1.875000075E-2,1.633125114E1,-3.495000076E1,3.857735954E1
3.595995276E0,1.500000060E-1,1.659375000E1,-3.515625000E1,3.887591739E1
3.615997139E0,-5.625000224E-2,1.638750076E1,-3.472500229E1,3.839764484E1
3.636006070E0,2.437500060E-1,1.651875114E1,-3.463125229E1,3.836993860E1
3.656010121E0,-9.375000000E-2,1.605000114E1,-3.451875305E1,3.806777690E1
3.676020791E0,-5.625000224E-2,1.648125076E1,-3.504375076E1,3.872595071E1
3.696023141E0,4.312500060E-1,1.646250153E1,-3.453750229E1,3.826276254E1
3.716033643E0,1.125000045E-1,1.625625038E1,-3.463125229E1,3.825705122E1
3.736037269E0,-7.500000298E-2,1.629375076E1,-3.431250000E1,3.798472845E1
3.756035801E0,1.875000075E-2,1.623750114E1,-3.472500229E1,3.833383074E1
3.776029802E0,-1.687500030E-1,1.629375076E1,-3.493125153E1,3.854487156E1
3.796032115E0,9.375000000E-2,1.610625076E1,-3.493125153E1,3.846573067E1
3.816029824E0,1.500000060E-1,1.659375000E1,-3.483750153E1,3.858790681E1
3.836035052E0,1.687500030E-1,1.666875076E1,-3.433125305E1,3.816425900E1
3.856034936E0,1.875000075E-2,1.633125114E1,-3.483750153E1,3.847546787E1
3.876030673E0,3.937500119E-1,1.621875000E1,-3.453750229E1,3.815811781E1
3.896034186E0,1.500000060E-1,1.650000000E1,-3.442500305E1,3.817529745E1
3.916033121E0,2.062500119E-1,1.629375076E1,-3.536250305E1,3.893630022E1
3.936027916E0,2.812500000E-1,1.612500000E1,-3.504375076E1,3.857666645E1
3.956031327E0,1.125000045E-1,1.625625038E1,-3.495000076E1,3.854582839E1
3.976029886E0,1.312500089E-1,1.633125114E1,-3.463125229E1,3.828904054E1
