"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.362441708E0,1.118447632E3,-1.022925659E3,-3.020633301E3,3.379575054E3
1.372404708E0,1.118903687E3,-1.021164368E3,-3.013996582E3,3.373262148E3
1.382368708E0,1.118434570E3,-1.022320740E3,-3.018603760E3,3.377573721E3
1.392332708E0,1.119029907E3,-1.020812378E3,-3.012542969E3,3.371898721E3
1.402296708E0,1.118750488E3,-1.021761169E3,-3.016279053E3,3.375431508E3
1.412259708E0,1.119127441E3,-1.020473877E3,-3.011343262E3,3.370756800E3
1.422223708E0,1.118766846E3,-1.021473450E3,-3.015908691E3,3.375018889E3
1.432187708E0,1.119166626E3,-1.020471252E3,-3.011782715E3,3.371161615E3
1.442151708E0,1.118823242E3,-1.021370667E3,-3.015261475E3,3.374428136E3
1.452114708E0,1.119077393E3,-1.020592651E3,-3.012425293E3,3.371742831E3
1.462078708E0,1.118849609E3,-1.021436890E3,-3.015295410E3,3.374487247E3
1.472042708E0,1.119242920E3,-1.020747559E3,-3.013133789E3,3.372477653E3
1.482005708E0,1.118846558E3,-1.021471680E3,-3.015873047E3,3.375012925E3
1.491969708E0,1.118942261E3,-1.021123047E3,-3.014918701E3,3.374086370E3
1.501933708E0,1.118663452E3,-1.021804260E3,-3.017210449E3,3.376248030E3
1.511897708E0,1.118761230E3,-1.021791199E3,-3.018277100E3,3.377229722E3
1.521860708E0,-7.606913452E2,1.675629761E3,3.937092285E2,1.881859021E3
1.531824708E0,-7.607916260E2,1.675454102E3,3.918936768E2,1.881364132E3
1.541788708E0,-7.607954102E2,1.674772827E3,3.902058105E2,1.880408002E3
1.551752708E0,-7.608319702E2,1.674202515E3,3.868726807E2,1.879225856E3
1.561715708E0,-7.610968018E2,1.673862671E3,3.860310059E2,1.878857238E3
1.571679708E0,-7.612412720E2,1.672846802E3,3.813980713E2,1.877063980E3
1.581643708E0,-7.612975464E2,1.672726929E3,3.816604004E2,1.877033296E3
1.591606708E0,-7.615588379E2,1.671233398E3,3.749628906E2,1.874457283E3
1.601570708E0,-7.617322388E2,1.670958252E3,3.753885498E2,1.874367639E3
1.611534708E0,-7.619662476E2,1.669421509E3,3.678417969E2,1.871595128E3
1.621498708E0,-7.620187988E2,1.669336914E3,3.690563965E2,1.871780170E3
1.631461708E0,-7.621769409E2,1.667248047E3,3.597425537E2,1.868166064E3
1.641425708E0,-7.622976685E2,1.667497559E3,3.620411377E2,1.868881919E3
1.651389708E0,-7.625715942E2,1.665201050E3,3.518492432E2,1.864995405E3
1.661352708E0,-7.627040405E2,1.665556274E3,3.544492188E2,1.865858892E3
1.671316708E0,-7.630263672E2,1.663088989E3,3.435898438E2,1.861754066E3
1.681280708E0,-7.629832153E2,1.663876343E3,3.476107178E2,1.863185735E3
1.691244708E0,-7.634223022E2,1.661342896E3,3.359470215E2,1.858960524E3
1.701207708E0,-7.633292847E2,1.662173706E3,3.411979980E2,1.860620622E3
1.711171708E0,-7.636871948E2,1.659420532E3,3.288638916E2,1.856083536E3
1.721135708E0,-7.634871826E2,1.660558594E3,3.349356689E2,1.858103717E3
1.731098708E0,-7.640381470E2,1.657279297E3,3.199180908E2,1.852748375E3
1.741062708E0,-7.643130493E2,1.655620972E3,3.133265381E2,1.850250999E3
1.751026708E0,-7.643130493E2,1.655620972E3,3.133265381E2,1.850250999E3
1.760990708E0,-7.645681763E2,1.654687866E3,3.094165039E2,1.848863165E3
1.770953708E0,-7.642865601E2,1.656909668E3,3.189836426E2,1.852359079E3
1.780917708E0,-7.646948853E2,1.654110718E3,3.066370850E2,1.847935831E3
1.790881708E0,-7.642787476E2,1.656547241E3,3.182203369E2,1.851900362E3
1.800844708E0,-7.647154541E2,1.653673096E3,3.054387207E2,1.847354120E3
1.810808708E0,-7.642784424E2,1.656522339E3,3.174270020E2,1.851741801E3
1.820772708E0,-7.646968384E2,1.653654907E3,3.054689941E2,1.847335138E3
1.830736708E0,-7.643834839E2,1.656646606E3,3.185419922E2,1.852087765E3
1.840699708E0,-7.646471558E2,1.653999878E3,3.067608643E2,1.847837411E3
1.850663708E0,-7.641580811E2,1.657329224E3,3.210848389E2,1.853044307E3
1.860627708E0,-7.644890137E2,1.654818726E3,3.099735107E2,1.849040844E3
1.870590708E0,-7.638527222E2,1.658143921E3,3.245124512E2,1.854243936E3
1.880554708E0,-7.643281250E2,1.655836304E3,3.142364502E2,1.850604197E3
1.890518708E0,-7.638001099E2,1.659255127E3,3.288907471E2,1.855986882E3
1.900481708E0,-7.641360474E2,1.656985229E3,3.185792236E2,1.852294974E3
1.910445708E0,-7.635517578E2,1.660508789E3,3.343173828E2,1.857974391E3
1.920409708E0,-7.639453735E2,1.658375610E3,3.245422363E2,1.854494503E3
1.930373708E0,2.187051758E3,3.634308243E1,-2.245866455E3,3.135033069E3
1.940336708E0,2.186632812E3,3.455916595E1,-2.254527832E3,3.140931890E3
1.950300708E0,2.187238037E3,3.817430878E1,-2.239788086E3,3.130833464E3
1.960264708E0,2.186914062E3,3.599619293E1,-2.248263916E3,3.136650997E3
1.970227708E0,2.187508057E3,3.952367783E1,-2.233647217E3,3.126648926E3
1.980191708E0,2.187199951E3,3.764511490E1,-2.241524902E3,3.132043210E3
1.990155708E0,2.187790527E3,4.106289673E1,-2.227183594E3,3.122252442E3
2.000118708E0,2.187592041E3,3.932103348E1,-2.234686035E3,3.127447323E3
2.010082708E0,2.188106689E3,4.246084213E1,-2.221506592E3,3.118445982E3
2.020046708E0,2.187674316E3,4.057071686E1,-2.229222656E3,3.123619463E3
2.030010708E0,2.188530518E3,4.373782349E1,-2.216146484E3,3.114945275E3
2.039973708E0,2.188091553E3,4.199040222E1,-2.223114258E3,3.119574465E3
2.049937708E0,2.188597900E3,4.508915710E1,-2.211029541E3,3.111373560E3
2.059901708E0,2.188136963E3,4.353739548E1,-2.217603516E3,3.115702846E3
2.069864708E0,2.188893799E3,4.655770111E1,-2.205106445E3,3.107397322E3
2.079828708E0,2.188554443E3,4.534751511E1,-2.210671143E3,3.111092067E3
2.089792708E0,2.189246338E3,4.780986023E1,-2.199615723E3,3.103771035E3
2.099755708E0,2.188778564E3,4.653569031E1,-2.205231445E3,3.107404528E3
2.109719708E0,2.189392822E3,4.894786072E1,-2.195599365E3,3.101047145E3
2.119683708E0,2.188980469E3,4.749903488E1,-2.201050293E3,3.104595633E3
2.129647708E0,2.189561035E3,4.977809143E1,-2.192085449E3,3.098692305E3
2.139610708E0,2.188967285E3,4.846270370E1,-2.197732666E3,3.102250035E3
2.149574708E0,2.189568848E3,5.043243408E1,-2.189475098E3,3.096862343E3
2.159538708E0,2.189111084E3,4.928664780E1,-2.194740234E3,3.100245346E3
2.169501708E0,2.189795654E3,5.090534973E1,-2.187884521E3,3.095906175E3
2.179465708E0,2.189325928E3,4.988243484E1,-2.191772949E3,3.098306785E3
2.189429708E0,2.189755371E3,5.147718048E1,-2.185916992E3,3.094496984E3
2.199392708E0,2.189247314E3,5.061732483E1,-2.190159912E3,3.097122270E3
2.209356708E0,2.189670410E3,5.205592346E1,-2.184776367E3,3.093640913E3
2.219320708E0,2.189293457E3,5.104501343E1,-2.188751953E3,3.096166427E3
2.229284708E0,2.189815674E3,5.203893661E1,-2.184571289E3,3.093598625E3
2.239247708E0,2.189458496E3,5.116617584E1,-2.188056152E3,3.095793309E3
2.249211708E0,2.189814697E3,5.207836533E1,-2.184498047E3,3.093546877E3
2.259175708E0,2.189610352E3,5.126072693E1,-2.187876221E3,3.095775107E3
2.269138708E0,2.189746338E3,5.199767685E1,-2.185557129E3,3.094245101E3
2.279102708E0,2.189560791E3,5.123684692E1,-2.188381592E3,3.096096843E3
2.289066708E0,2.189603760E3,5.148706055E1,-2.187795410E3,3.095717090E3
2.299028875E0,2.189276855E3,5.093760681E1,-2.189785645E3,3.096883750E3
2.308992875E0,2.189461914E3,5.088054657E1,-2.190774902E3,3.097713185E3
2.318956875E0,2.189180664E3,5.036628723E1,-2.192801514E3,3.098939693E3
2.328919875E0,-1.832325562E3,9.613211670E2,3.475732422E1,2.069483854E3
2.338883875E0,-1.832552490E3,9.607584839E2,3.338427734E1,2.069400880E3
2.348847875E0,-1.832446167E3,9.601121826E2,3.050866699E1,2.068962333E3
2.358810875E0,-1.832483643E3,9.597155762E2,2.975488281E1,2.068800532E3
2.368774875E0,-1.832536621E3,9.587989502E2,2.511120605E1,2.068360816E3
2.378738875E0,-1.832711426E3,9.585098267E2,2.455163574E1,2.068374976E3
2.388701875E0,-1.832893066E3,9.570807495E2,1.858850098E1,2.067811908E3
2.398665875E0,-1.833064697E3,9.568786621E2,1.916845703E1,2.067875815E3
2.408629875E0,-1.833193848E3,9.552501221E2,1.107568359E1,2.067178064E3
2.418593875E0,-1.833270630E3,9.552537231E2,1.214379883E1,2.067253818E3
2.428556875E0,-1.833612671E3,9.534090576E2,3.588134766E0,2.066672962E3
2.438520875E0,-1.833696289E3,9.535783081E2,5.067016602E0,2.066828330E3
2.448484875E0,-1.834124268E3,9.513751831E2,-4.489746094E0,2.066191357E3
2.458447875E0,-1.834191528E3,9.517760620E2,-1.783081055E0,2.066431565E3
2.468411875E0,-1.834500732E3,9.492546387E2,-1.239501953E1,2.065582471E3
2.478375875E0,-1.834428955E3,9.499191895E2,-8.509399414E0,2.065804557E3
2.488338875E0,-1.834744385E3,9.473497925E2,-1.999157715E1,2.064983838E3
2.498302875E0,-1.834705322E3,9.481026611E2,-1.520056152E1,2.065253818E3
2.508266875E0,-1.835089600E3,9.454071655E2,-2.747778320E1,2.064486274E3
2.518229875E0,-1.834978027E3,9.466079102E2,-2.190954590E1,2.064870680E3
2.528193875E0,-1.835449585E3,9.436083374E2,-3.486938477E1,2.064094898E3
2.538157875E0,-1.835341797E3,9.450857544E2,-2.749328613E1,2.064563507E3
2.548120875E0,-1.835723389E3,9.421015625E2,-4.024206543E1,2.063747838E3
2.558084875E0,-1.835430054E3,9.439291992E2,-3.198974609E1,2.064177599E3
2.568048875E0,-1.835856079E3,9.409954834E2,-4.491992188E1,2.063457739E3
2.578011875E0,-1.835559326E3,9.431679688E2,-3.475646973E1,2.063989309E3
2.587975875E0,-1.836030884E3,9.403174438E2,-4.775061035E1,2.063367738E3
2.597939875E0,-1.835663330E3,9.428606567E2,-3.664941406E1,2.063974142E3
2.607902875E0,-1.835938232E3,9.400500488E2,-4.869531250E1,2.063185528E3
2.617866875E0,-1.835537109E3,9.426857910E2,-3.681347656E1,2.063784924E3
2.627830875E0,-1.835979736E3,9.398462524E2,-4.964453125E1,2.063152236E3
2.637793875E0,-1.835518066E3,9.428714600E2,-3.613757324E1,2.063840858E3
2.647757875E0,-1.835797729E3,9.400366211E2,-4.848962402E1,2.063049538E3
2.657721875E0,-1.835333984E3,9.431467896E2,-3.458435059E1,2.063776339E3
2.667684875E0,-1.835697266E3,9.407163086E2,-4.570971680E1,2.063206486E3
2.677648875E0,-1.834963135E3,9.438507690E2,-3.140124512E1,2.063717524E3
2.687612875E0,-1.835465332E3,9.414806519E2,-4.223840332E1,2.063274796E3
2.697575875E0,-1.834924927E3,9.451024170E2,-2.716577148E1,2.064196222E3
2.707539875E0,-1.835234131E3,9.428097534E2,-3.755676270E1,2.063585486E3
2.717503875E0,-1.834750000E3,9.463191528E2,-2.218725586E1,2.064538635E3
2.727466875E0,-9.792387085E2,-2.163089844E3,-1.497073242E3,2.806972464E3
2.737430875E0,-9.786192627E2,-2.159830322E3,-1.482693359E3,2.796594765E3
2.747394875E0,-9.791738892E2,-2.161847656E3,-1.492065430E3,2.803324106E3
2.757357875E0,-9.786660767E2,-2.158299561E3,-1.476769287E3,2.792291498E3
2.767321875E0,-9.788660889E2,-2.160351807E3,-1.485604248E3,2.798628009E3
2.777285875E0,-9.780243530E2,-2.156802979E3,-1.470887207E3,2.787801983E3
2.787248875E0,-9.784448853E2,-2.158572510E3,-1.478188965E3,2.793176022E3
2.797212875E0,-9.777664185E2,-2.155179443E3,-1.464264648E3,2.782965426E3
2.807176875E0,-9.782487183E2,-2.157044678E3,-1.472068848E3,2.788691268E3
2.817139875E0,-9.776423340E2,-2.153852783E3,-1.458084473E3,2.778646554E3
2.827103875E0,-9.779213867E2,-2.155523438E3,-1.465806641E3,2.784097814E3
2.837067875E0,-9.771925049E2,-2.152521729E3,-1.452785645E3,2.774678560E3
2.847030875E0,-9.776096802E2,-2.153994629E3,-1.459227783E3,2.779345116E3
2.856994875E0,-9.768534546E2,-2.151069092E3,-1.447109131E3,2.770463092E3
2.866958875E0,-9.774533691E2,-2.152629395E3,-1.453972412E3,2.775475486E3
2.876921875E0,-9.768299561E2,-2.149924316E3,-1.442006592E3,2.766903385E3
2.886885875E0,-9.772153931E2,-2.151416016E3,-1.448412109E3,2.771540805E3
2.896849875E0,-9.765947876E2,-2.148824219E3,-1.437800781E3,2.763775314E3
2.906812875E0,-9.769309692E2,-2.150102783E3,-1.444008301E3,2.768121397E3
2.916776875E0,-9.763613892E2,-2.147855225E3,-1.434227783E3,2.761081846E3
2.926740875E0,-9.768012695E2,-2.149251953E3,-1.440198975E3,2.765429038E3
2.936703875E0,-9.763422241E2,-2.146848633E3,-1.430733154E3,2.758477941E3
2.946667875E0,-9.766054688E2,-2.148170898E3,-1.436118652E3,2.762396285E3
2.956631875E0,-9.760073242E2,-2.146108887E3,-1.428003174E3,2.756368392E3
2.966594875E0,-9.763112793E2,-2.147311523E3,-1.432797363E3,2.759898327E3
2.976558875E0,-9.759607544E2,-2.145433594E3,-1.425799561E3,2.754684934E3
2.986522875E0,-9.764606934E2,-2.146602295E3,-1.430811035E3,2.758368561E3
2.996485875E0,-9.758065796E2,-2.144895996E3,-1.424277832E3,2.753424170E3
3.006449875E0,-9.761354370E2,-2.146134033E3,-1.428551025E3,2.756717198E3
3.016413875E0,-9.758212280E2,-2.144749268E3,-1.423339355E3,2.752829710E3
3.026376875E0,-9.762438965E2,-2.145656250E3,-1.427115479E3,2.755639940E3
3.036340875E0,-9.758424683E2,-2.144427490E3,-1.422542236E3,2.752174449E3
3.046304875E0,-9.761500244E2,-2.145511230E3,-1.426507324E3,2.755178843E3
3.056267875E0,-9.758200073E2,-2.144524902E3,-1.422892578E3,2.752423483E3
3.066231875E0,-9.763298340E2,-2.145501465E3,-1.426597656E3,2.755281719E3
3.076195875E0,-9.759677124E2,-2.144626221E3,-1.423766602E3,2.753006709E3
3.086158875E0,-9.761731567E2,-2.145306152E3,-1.425573242E3,2.754543808E3
3.096122875E0,-9.759353027E2,-2.144911133E3,-1.424560791E3,2.753627958E3
3.106086875E0,-9.761686401E2,-2.145593506E3,-1.426814453E3,2.755408534E3
3.116049875E0,5.571345215E2,2.136276123E3,-2.146461914E3,3.079183869E3
3.126013875E0,5.567765503E2,2.135793701E3,-2.148486084E3,3.080195986E3
3.135976875E0,5.567816772E2,2.135577881E3,-2.149618164E3,3.080837057E3
3.145940875E0,5.567897339E2,2.135024658E3,-2.151118408E3,3.081502151E3
3.155904875E0,5.567179565E2,2.134533691E3,-2.154000977E3,3.083162203E3
3.165867875E0,5.565616455E2,2.134095947E3,-2.155089355E3,3.083591495E3
3.175831875E0,5.566205444E2,2.133318848E3,-2.158924072E3,3.085746083E3
3.185795875E0,5.564481201E2,2.133016113E3,-2.159714111E3,3.086058537E3
3.195758875E0,5.562457886E2,2.131730469E3,-2.165189697E3,3.088969180E3
3.205722875E0,5.561596069E2,2.131665283E3,-2.164677979E3,3.088550006E3
3.215686875E0,5.559055176E2,2.130073730E3,-2.171810547E3,3.092411049E3
3.225649875E0,5.556224365E2,2.129995850E3,-2.171367432E3,3.091995332E3
3.235613875E0,5.555939941E2,2.128040283E3,-2.179968018E3,3.096691895E3
3.245577875E0,5.554003296E2,2.128233398E3,-2.178581543E3,3.095814023E3
