"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.082490167E0,-1.127296143E3,-2.006043213E3,-6.060027466E2,2.379547288E3
1.092453167E0,-1.126946533E3,-2.005372070E3,-6.023225708E2,2.377881012E3
1.102415167E0,-1.127314941E3,-2.005834106E3,-6.052841187E2,2.379196987E3
1.112378167E0,-1.126973389E3,-2.005097168E3,-6.013723755E2,2.377421377E3
1.122341167E0,-1.127159912E3,-2.005576538E3,-6.045025024E2,2.378707631E3
1.132303167E0,-1.126786255E3,-2.004869019E3,-6.003499146E2,2.376881795E3
1.142266167E0,-1.127147583E3,-2.005367065E3,-6.036871948E2,2.378318097E3
1.152229167E0,-1.126738403E3,-2.004755249E3,-6.001237183E2,2.376706022E3
1.162192167E0,-1.127166504E3,-2.005181885E3,-6.032083130E2,2.378049408E3
1.172154167E0,-1.126808716E3,-2.004540894E3,-5.997225952E2,2.376457293E3
1.182117167E0,2.238460205E3,9.273213501E2,-1.385731079E3,2.791214718E3
1.192080167E0,2.238832031E3,9.279262695E2,-1.382520630E3,2.790121739E3
1.202042167E0,2.238583252E3,9.273365479E2,-1.385764404E3,2.791334991E3
1.212005167E0,2.238775879E3,9.278504028E2,-1.382532104E3,2.790057137E3
1.221968167E0,2.238577393E3,9.272880249E2,-1.385559692E3,2.791212547E3
1.231931167E0,2.238836670E3,9.277299805E2,-1.383223389E3,2.790408482E3
1.241893167E0,2.238693359E3,9.271886597E2,-1.386314941E3,2.791647522E3
1.251856167E0,2.238736328E3,9.277347412E2,-1.384043091E3,2.790735991E3
1.261819167E0,2.238505127E3,9.272991943E2,-1.385725952E3,2.791240838E3
1.271781167E0,2.238696045E3,9.275781250E2,-1.383964355E3,2.790612567E3
1.281744167E0,2.238518799E3,9.272412109E2,-1.386076294E3,2.791406486E3
1.291707167E0,2.238660889E3,9.272843018E2,-1.385569580E3,2.791283184E3
1.301670167E0,2.238416748E3,9.267534790E2,-1.387894409E3,2.792065981E3
1.311632167E0,2.238658203E3,9.266981812E2,-1.388140869E3,2.792363719E3
1.321595167E0,2.238402100E3,9.262065430E2,-1.390369995E3,2.793104231E3
1.331558167E0,2.238436279E3,9.261475830E2,-1.390843628E3,2.793347869E3
1.341520167E0,2.238244385E3,9.256916504E2,-1.392263794E3,2.793750424E3
1.351483167E0,2.238264160E3,9.254428711E2,-1.393525024E3,2.794312608E3
1.361446167E0,2.238229004E3,9.251250000E2,-1.394958130E3,2.794894188E3
1.371409167E0,2.238205078E3,9.246787720E2,-1.396118530E3,2.795306737E3
1.381371167E0,2.237834717E3,9.245480957E2,-1.396825562E3,2.795320205E3
1.391334167E0,2.237957764E3,9.243635864E2,-1.398525879E3,2.796207722E3
1.401297167E0,2.237701172E3,9.243438110E2,-1.398450562E3,2.795958152E3
1.411259167E0,2.237895752E3,9.240101929E2,-1.400160156E3,2.796859077E3
1.421222167E0,2.237768311E3,9.240229492E2,-1.399849365E3,2.796605740E3
1.431185167E0,2.238004395E3,9.236845093E2,-1.401151978E3,2.797335090E3
1.441148167E0,2.237792480E3,9.239140015E2,-1.400754761E3,2.797042396E3
1.451110167E0,2.237862305E3,9.237286377E2,-1.401414307E3,2.797367396E3
1.461073167E0,2.237923096E3,9.237904053E2,-1.400774048E3,2.797115734E3
1.471036167E0,2.238010986E3,9.236568604E2,-1.402071533E3,2.797791943E3
1.480998167E0,2.237734131E3,9.238550415E2,-1.400392578E3,2.796794871E3
1.490961167E0,2.237973877E3,9.236744385E2,-1.401603760E3,2.797533671E3
1.500924167E0,2.237737061E3,9.241237793E2,-1.399895142E3,2.796636966E3
1.510887167E0,2.237951416E3,9.239024658E2,-1.401353394E3,2.797465574E3
1.520849167E0,2.237744141E3,9.241018677E2,-1.399629761E3,2.796502560E3
1.530812167E0,2.237965576E3,9.238969116E2,-1.400905762E3,2.797250861E3
1.540775167E0,2.237825928E3,9.241031494E2,-1.399272827E3,2.796389808E3
1.550738167E0,2.237760254E3,9.238812256E2,-1.400403687E3,2.796829984E3
1.560700167E0,2.237650635E3,9.241920776E2,-1.398699707E3,2.795992173E3
1.570663167E0,2.237912842E3,9.240051270E2,-1.400290527E3,2.796936346E3
1.580626167E0,2.109298340E3,1.196629883E3,-1.394670898E3,2.797529174E3
1.590588167E0,2.109448242E3,1.196433716E3,-1.396197021E3,2.798319432E3
1.600551125E0,2.109531250E3,1.196698730E3,-1.393943848E3,2.797371873E3
1.610514125E0,2.109531494E3,1.196474487E3,-1.395703125E3,2.798153237E3
1.620476125E0,2.109340820E3,1.196848511E3,-1.393700195E3,2.797170944E3
1.630439125E0,2.109438721E3,1.196474487E3,-1.395093018E3,2.797779020E3
1.640402125E0,2.109403320E3,1.196895996E3,-1.392819824E3,2.796799860E3
1.650365125E0,2.109453125E3,1.196658447E3,-1.394179199E3,2.797413013E3
1.660327125E0,2.109493408E3,1.197031006E3,-1.392017090E3,2.796525925E3
1.670290125E0,2.109561035E3,1.196765381E3,-1.393563721E3,2.797233451E3
1.680253125E0,2.109714844E3,1.197234985E3,-1.391050781E3,2.796299449E3
1.690215125E0,2.109593018E3,1.196955200E3,-1.393100830E3,2.797108216E3
1.700178125E0,2.109622070E3,1.197445679E3,-1.390217529E3,2.795905258E3
1.710141125E0,2.109637695E3,1.197150879E3,-1.392355225E3,2.796854394E3
1.720104125E0,2.109772949E3,1.197492920E3,-1.389144043E3,2.795505744E3
1.730066125E0,2.109529053E3,1.197373535E3,-1.391572266E3,2.796478067E3
1.740029125E0,2.109702393E3,1.197908203E3,-1.388544434E3,2.795332519E3
1.749992125E0,2.109617432E3,1.197435303E3,-1.390780029E3,2.796177051E3
1.759954125E0,2.109656738E3,1.198050659E3,-1.387617188E3,2.794898638E3
1.769917125E0,2.109503418E3,1.197634888E3,-1.389762695E3,2.795670643E3
1.779880125E0,2.109828613E3,1.198123535E3,-1.386422852E3,2.794466873E3
1.789843125E0,2.109702393E3,1.197693848E3,-1.389291748E3,2.795611972E3
1.799805125E0,2.109971436E3,1.198301025E3,-1.385684082E3,2.794284377E3
1.809768125E0,2.109559814E3,1.198071533E3,-1.388383301E3,2.795214875E3
1.819731125E0,2.109808350E3,1.198802124E3,-1.384858154E3,2.793966698E3
1.829693125E0,2.109675537E3,1.198235596E3,-1.387422119E3,2.794895267E3
1.839656125E0,2.110060547E3,1.198967285E3,-1.383727539E3,2.793667834E3
1.849619125E0,2.109825439E3,1.198485840E3,-1.386553467E3,2.794684635E3
1.859582125E0,2.110222900E3,1.199243896E3,-1.382603027E3,2.793352420E3
1.869544125E0,2.109647949E3,1.198725830E3,-1.385444824E3,2.794103693E3
1.879507125E0,2.109878174E3,1.199591553E3,-1.381371826E3,2.792632078E3
1.889470125E0,2.109610107E3,1.199166870E3,-1.384336426E3,2.793714969E3
1.899432125E0,2.110013672E3,1.199728149E3,-1.380396240E3,2.792310711E3
1.909395125E0,2.109712646E3,1.199160645E3,-1.383564697E3,2.793407413E3
1.919358125E0,2.110267090E3,1.200051636E3,-1.379196045E3,2.792048146E3
1.929321125E0,2.109771729E3,1.199505005E3,-1.382759521E3,2.793201192E3
1.939283125E0,2.110076660E3,1.200123413E3,-1.379097412E3,2.791886350E3
1.949246125E0,2.110009033E3,1.199459961E3,-1.382847656E3,2.793404725E3
1.959209125E0,2.110343750E3,1.200126953E3,-1.379050293E3,2.792066467E3
1.969171125E0,2.109962646E3,1.199549194E3,-1.382286621E3,2.793130312E3
1.979134125E0,1.202608643E3,-1.988563110E3,-1.551345581E3,2.794158890E3
1.989097125E0,1.202177368E3,-1.989116333E3,-1.554297729E3,2.796007089E3
1.999059125E0,1.202466797E3,-1.988373291E3,-1.550714355E3,2.793612313E3
2.009022125E0,1.202226196E3,-1.988900146E3,-1.553764160E3,2.795577701E3
2.018985125E0,1.202483521E3,-1.988233521E3,-1.550323120E3,2.793302870E3
2.028948125E0,1.202292969E3,-1.988858765E3,-1.553679688E3,2.795530028E3
2.038910125E0,1.202504150E3,-1.988308960E3,-1.550457520E3,2.793440043E3
2.048873125E0,1.202107666E3,-1.988858521E3,-1.553545166E3,2.795375402E3
2.058836125E0,1.202434570E3,-1.988330322E3,-1.551234497E3,2.793856623E3
2.068798125E0,1.201960938E3,-1.988924194E3,-1.553637817E3,2.795410527E3
2.078761125E0,1.202362793E3,-1.988512695E3,-1.551911987E3,2.794331734E3
2.088724125E0,1.202081543E3,-1.989090576E3,-1.554568481E3,2.796098088E3
2.098687125E0,1.202195923E3,-1.988865234E3,-1.553744019E3,2.795528650E3
2.108649125E0,1.202064209E3,-1.989343872E3,-1.556277344E3,2.797221224E3
2.118612125E0,1.202093872E3,-1.989308350E3,-1.555758911E3,2.796920302E3
2.128575125E0,1.202054565E3,-1.989831421E3,-1.557943115E3,2.798490845E3
2.138537125E0,1.202108521E3,-1.989902832E3,-1.557558716E3,2.798350823E3
2.148500125E0,1.202062500E3,-1.990442017E3,-1.559872070E3,2.800002598E3
2.158463125E0,1.202242188E3,-1.990745239E3,-1.560438477E3,2.800610848E3
